Track Name,Album Name,Album Release Date,Total Tracks on Album,Popularity,Artists,Duration (ms),Track Number,Sentiment,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo
Drunk In The Morning,Lukas Graham (International Version),1/1/12,14,49,"Lukas Graham,",206040,3,-0.203007519,4,0,4,0.103,0.853,0.742,1.10E-06,0.233,-5.808,0.0436,0.882,91.659
When You're With Me (Interlude),Lukas Graham (International Version),1/1/12,14,34,"Lukas Graham,",67920,4,-0.2,5,0,1,0.889,0.599,0.165,5.35E-05,0.101,-12.928,0.0761,0.344,76.151
Red Wine,Lukas Graham (International Version),1/1/12,14,41,"Lukas Graham,",325560,5,0.057142857,7,1,4,0.306,0.782,0.253,3.43E-06,0.0716,-12.107,0.0582,0.385,116.286
Apologize,Lukas Graham (International Version),1/1/12,14,39,"Lukas Graham,",202853,6,-0.267716535,7,0,4,0.113,0.724,0.61,0.00376,0.11,-7.645,0.222,0.331,80.061
"Daddy, Now That You're Gone (Ain't No Love)",Lukas Graham (International Version),1/1/12,14,36,"Lukas Graham,",274586,7,0.492063492,9,0,4,0.00475,0.396,0.592,3.45E-05,0.369,-7.079,0.073,0.543,169.778
Criminal Mind,Lukas Graham (International Version),1/1/12,14,43,"Lukas Graham,",160746,8,-0.189781022,9,0,4,0.037,0.783,0.686,1.63E-05,0.0776,-7.706,0.0979,0.0693,99.07
Better Than Yourself (Criminal Mind Pt. 2),Lukas Graham (International Version),1/1/12,14,48,"Lukas Graham,",262346,9,0.021052632,6,0,4,0.221,0.606,0.523,0,0.111,-8.871,0.0397,0.301,99.628
Don't Hurt Me This Way,Lukas Graham (International Version),1/1/12,14,41,"Lukas Graham,",179040,10,-0.2,8,1,4,0.0187,0.862,0.451,0,0.293,-6.355,0.0465,0.9,101.229
Moving Alone,Lukas Graham (International Version),1/1/12,14,38,"Lukas Graham,",262200,11,-0.189320388,8,1,4,0.268,0.798,0.53,0,0.114,-9.971,0.141,0.342,144.058
Oohhh (Interlude),Lukas Graham (International Version),1/1/12,14,31,"Lukas Graham,",38693,12,-0.210526316,10,0,4,0.605,0.658,0.188,0,0.119,-13.809,0.05,0.419,125.015
Never Let Me Down,Lukas Graham (International Version),1/1/12,14,40,"Lukas Graham,",208013,13,0.362318841,10,0,4,0.0126,0.808,0.768,4.40E-06,0.277,-4.122,0.0687,0.862,151.018
Before The Morning Sun,Lukas Graham (International Version),1/1/12,14,39,"Lukas Graham,",257079,14,-0.109289617,7,0,4,0.781,0.707,0.227,0,0.0987,-9.025,0.0368,0.365,99.593
Secrets On Parade,Secrets On Parade,9/27/00,12,14,"Tim Christensen,",280266,1,-0.081081081,9,1,4,0.0144,0.432,0.63,0,0.224,-4.976,0.0333,0.254,144.075
Get The Fuck Out Of My Mind,Secrets On Parade,9/27/00,12,21,"Tim Christensen,",263866,2,0.069306931,11,0,4,0.00453,0.555,0.912,1.18E-05,0.181,-3.843,0.0422,0.5,125.863
Time Is The Space Between Us,Secrets On Parade,9/27/00,12,11,"Tim Christensen,",280866,3,-0.15942029,11,0,4,0.00641,0.561,0.777,5.60E-05,0.139,-6.031,0.0314,0.51,90.014
Love Is A Matter Of...,Secrets On Parade,9/27/00,12,44,"Tim Christensen,",175066,4,0.564705882,9,1,4,0.00695,0.352,0.48,0,0.196,-7.118,0.0268,0.371,100.686
Watery Eyes,Secrets On Parade,9/27/00,12,13,"Tim Christensen,",187626,5,-0.112359551,2,1,4,0.0236,0.558,0.845,3.98E-06,0.134,-3.623,0.0347,0.63,119.915
Falling To Pieces,Secrets On Parade,9/27/00,12,12,"Tim Christensen,",295306,6,-0.056179775,4,1,4,0.0328,0.411,0.83,1.53E-06,0.144,-5.423,0.0606,0.299,149.496
Let's Face It,Secrets On Parade,9/27/00,12,11,"Tim Christensen,",198026,7,-0.08,7,1,4,0.0249,0.63,0.599,0,0.133,-5.433,0.0375,0.675,119.952
Prime Time,Secrets On Parade,9/27/00,12,10,"Tim Christensen,",260106,8,0.015384615,9,0,4,0.0172,0.198,0.568,7.40E-05,0.282,-5.507,0.035,0.204,179.834
Stranger,Secrets On Parade,9/27/00,12,14,"Tim Christensen,",270733,9,0.012195122,6,0,3,0.379,0.311,0.347,1.26E-06,0.108,-10.431,0.0286,0.179,150.675
21st Century High,Secrets On Parade,9/27/00,12,14,"Tim Christensen,",320560,10,-0.073529412,2,1,4,0.00377,0.319,0.919,1.48E-06,0.307,-5,0.049,0.582,110.825
Caterpillar,Secrets On Parade,9/27/00,12,10,"Tim Christensen,",496866,11,0.184782609,8,1,4,0.000964,0.459,0.648,8.12E-05,0.065,-7.367,0.0287,0.167,149.993
Kings Garden,Secrets On Parade,9/27/00,12,28,"Tim Christensen,",240000,12,0.078651685,9,1,4,0.629,0.394,0.277,0,0.101,-12.235,0.0282,0.229,82.717
Tusind stykker,De Bedste,11/24/11,16,24,"Anne Linnet,",262400,1,0,8,1,4,0.219,0.768,0.462,6.74E-05,0.168,-7.774,0.0312,0.63,127.925
Smuk og Dejlig,De Bedste,11/24/11,16,18,"Anne Linnet,",241000,2,,7,1,4,0.0724,0.547,0.768,0,0.103,-6.96,0.0363,0.488,121.043
Barndommens Gade,De Bedste,11/24/11,16,28,"Anne Linnet,",309253,3,0,8,1,4,0.26,0.711,0.698,0.000326,0.0632,-6.489,0.0366,0.767,137.465
Venus,De Bedste,11/24/11,16,30,"Anne Linnet,Marquis De Sade,",242773,4,0,10,1,4,0.115,0.652,0.918,0.0113,0.0761,-4.88,0.0544,0.714,79.131
Forí«rsdag,De Bedste,11/24/11,16,42,"Anne Linnet,",245973,5,0,9,1,4,0.771,0.586,0.41,0,0.168,-7.322,0.0278,0.363,144.341
Glor Pí« Vinduer,De Bedste,11/24/11,16,31,"Anne Linnet,Marquis De Sade,",416760,6,0,0,0,4,0.0933,0.881,0.609,4.67E-05,0.103,-5.229,0.136,0.657,126.557
Nattog,De Bedste,11/24/11,16,15,"Anne Linnet,Marquis De Sade,",397333,7,0,10,1,4,0.531,0.889,0.723,0.105,0.259,-7.438,0.074,0.503,95.157
Hils Din Mor,De Bedste,11/24/11,16,15,"Anne Linnet,Marquis De Sade,",285106,8,0,0,1,4,0.0623,0.59,0.818,0.00293,0.354,-6.365,0.0337,0.693,138.404
Tabt Mit Hjerte,De Bedste,11/24/11,16,19,"Anne Linnet,",259360,9,0,10,1,4,0.177,0.679,0.424,0,0.219,-7.663,0.0258,0.331,126.977
SíŸndag I April,De Bedste,11/24/11,16,15,"Anne Linnet,",247160,10,0.010526316,8,1,4,0.481,0.715,0.433,0,0.162,-8.319,0.0282,0.448,123.972
"Mild, Lattermild og Gavmild",De Bedste,11/24/11,16,21,"Anne Linnet,",221586,11,0.058479532,6,0,4,0.715,0.505,0.575,0.000882,0.295,-7.724,0.0268,0.364,79.015
Ingen Anden DríŸm - Original Album Version,De Bedste,11/24/11,16,20,"Anne Linnet,Marquis De Sade,",356413,12,,2,0,4,0.0244,0.606,0.509,0.000771,0.0456,-8.245,0.026,0.331,142.008
Venner,De Bedste,11/24/11,16,25,"Anne Linnet,",294066,13,0,2,1,4,0.272,0.821,0.733,0.00248,0.231,-6.885,0.0562,0.929,136.148
Jeg Ka' Ik' Sig' Nej Til Dig,De Bedste,11/24/11,16,19,"Anne Linnet,",182826,14,0,8,1,4,0.00152,0.612,0.751,7.73E-05,0.116,-6.203,0.0378,0.693,156.004
Akvarium,De Bedste,11/24/11,16,14,"Anne Linnet,",238786,15,0,5,0,4,0.00428,0.62,0.843,0.00425,0.0638,-5.944,0.0253,0.852,93.988
Atter En Dag,De Bedste,11/24/11,16,15,"Anne Linnet,",376000,16,0,0,0,4,0.529,0.722,0.442,0.0284,0.268,-11.274,0.0364,0.317,148.005
7 Demons,The Second You Sleep,10/28/02,11,23,"Saybia,",209800,1,0.542372881,0,1,4,0.0054,0.422,0.728,0,0.0867,-5.405,0.028,0.0962,86.005
Fools Corner,The Second You Sleep,10/28/02,11,23,"Saybia,",251933,2,-0.189189189,11,0,4,0.00464,0.389,0.695,0,0.0941,-5.564,0.0275,0.142,81.778
The Second You Sleep,The Second You Sleep,10/28/02,11,54,"Saybia,",257200,3,0.223076923,4,1,4,0.219,0.36,0.454,0,0.361,-6.026,0.0311,0.116,71.75
Snake Tongued Beast,The Second You Sleep,10/28/02,11,25,"Saybia,",254600,4,0.063157895,10,1,4,0.00939,0.542,0.86,2.64E-05,0.0656,-4.232,0.0471,0.328,102.014
Joy,The Second You Sleep,10/28/02,11,21,"Saybia,",306160,5,0.128571429,4,1,4,0.085,0.635,0.44,1.64E-06,0.0888,-8.249,0.0328,0.179,110.003
Still Falling,The Second You Sleep,10/28/02,11,22,"Saybia,",213933,6,0.16,2,1,4,0.000874,0.197,0.491,0,0.101,-7.08,0.0291,0.197,85.947
The Day After Tomorrow,The Second You Sleep,10/28/02,11,40,"Saybia,",235533,7,-0.23364486,9,1,4,0.000893,0.394,0.787,0,0.151,-4.064,0.0304,0.349,151.846
In Spite Of,The Second You Sleep,10/28/02,11,35,"Saybia,",374440,8,0.12345679,4,0,4,0.0544,0.48,0.636,8.68E-05,0.0905,-6.769,0.0285,0.27,155.997
Empty Stairs,The Second You Sleep,10/28/02,11,23,"Saybia,",320333,9,-0.134615385,6,0,3,0.0719,0.214,0.69,7.29E-06,0.133,-5.445,0.037,0.0635,151.804
The Miracle In July,The Second You Sleep,10/28/02,11,20,"Saybia,",402026,10,0.375,4,0,4,0.00644,0.269,0.725,0.000602,0.154,-6.533,0.0339,0.153,93.978
The One For You,The Second You Sleep,10/28/02,11,20,"Saybia,",364066,11,0.055555556,8,1,4,0.271,0.223,0.201,2.06E-05,0.0911,-8.94,0.0343,0.0622,78.707
Jeg Tager Imod,Thomas Helmig - PastForward,10/29/10,54,37,"Thomas Helmig,",250080,1,0,2,0,4,0.33,0.93,0.57,0.00137,0.0913,-6.581,0.0364,0.968,112.043
Smelte Et Isbjerg,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",255133,2,,2,1,4,0.0188,0.671,0.938,0.000115,0.123,-4.164,0.06,0.783,141.018
Dybt Inde I Mit Hjerte,Thomas Helmig - PastForward,10/29/10,54,18,"Thomas Helmig,",244946,3,0,9,1,4,0.00573,0.604,0.915,8.57E-05,0.0652,-4.938,0.0387,0.483,122.663
Din RíŸde Kjole,Thomas Helmig - PastForward,10/29/10,54,24,"Thomas Helmig,",252080,4,-0.0125,7,1,4,0.00353,0.692,0.847,0,0.0447,-3.89,0.0366,0.793,119.984
She Belongs To Me,Thomas Helmig - PastForward,10/29/10,54,16,"Thomas Helmig,",251480,5,0.213592233,0,1,4,0.0211,0.708,0.784,2.66E-05,0.0232,-5.626,0.0402,0.618,119.989
Giv Mig Din Mund,Thomas Helmig - PastForward,10/29/10,54,26,"Thomas Helmig,",289386,6,0,9,1,4,0.189,0.644,0.769,0.000962,0.124,-6.299,0.027,0.604,144.435
Fed Lykke,Thomas Helmig - PastForward,10/29/10,54,13,"Thomas Helmig,",253920,7,0,2,0,4,0.0425,0.818,0.904,2.48E-05,0.032,-4.531,0.0917,0.646,121.745
Op og ned,Thomas Helmig - PastForward,10/29/10,54,31,"Thomas Helmig,",260640,8,0.003558719,4,0,4,0.00892,0.54,0.692,0,0.157,-8.228,0.0279,0.488,74.983
Good Time,Thomas Helmig - PastForward,10/29/10,54,11,"Thomas Helmig,",237146,9,0.149425287,7,1,4,0.00212,0.669,0.914,0.000123,0.0288,-6.458,0.0473,0.85,87.984
Gotta Get Away From You (Keep On Walking),Thomas Helmig - PastForward,10/29/10,54,38,"Thomas Helmig,",279386,10,-0.072164948,0,1,4,0.222,0.646,0.756,0,0.145,-6.221,0.0255,0.833,86.706
Don't Leave Tonight,Thomas Helmig - PastForward,10/29/10,54,16,"Thomas Helmig,",236280,11,-0.320512821,0,1,4,0.0162,0.619,0.728,0.00134,0.056,-6.101,0.0239,0.454,99.348
Det Er Mig Der Stí«r Herude Og Banker Pí«,Thomas Helmig - PastForward,10/29/10,54,18,"Thomas Helmig,",209560,12,0.026666667,9,1,4,0.0773,0.688,0.815,0,0.0388,-6.323,0.0318,0.841,82.99
Malaga,Thomas Helmig - PastForward,10/29/10,54,25,"Thomas Helmig,",256279,13,0,0,1,4,0.69,0.477,0.347,0,0.219,-8.879,0.0318,0.464,72.265
Dagen Efter Dagen Derpí«,Thomas Helmig - PastForward,10/29/10,54,30,"Thomas Helmig,",230653,14,0.104575163,4,0,4,0.051,0.663,0.9,0,0.0942,-5.439,0.0437,0.961,107.796
Flower Child,Thomas Helmig - PastForward,10/29/10,54,17,"Thomas Helmig,",241253,15,0.202020202,9,1,4,0.0242,0.637,0.765,1.93E-05,0.216,-4.859,0.0258,0.556,115.087
Det Du Kan,Thomas Helmig - PastForward,10/29/10,54,19,"Thomas Helmig,",190626,16,0,10,0,4,0.0105,0.64,0.881,0.0393,0.0753,-5.466,0.0404,0.806,95.005
Undskyld - Jeg Savner Dig,Thomas Helmig - PastForward,10/29/10,54,16,"Thomas Helmig,",264106,17,0,0,1,3,0.0902,0.619,0.653,0,0.0443,-6.229,0.0324,0.343,135.229
Stupid Man,Thomas Helmig - PastForward,10/29/10,54,19,"Thomas Helmig,",208133,1,-0.105882353,5,1,4,0.0466,0.678,0.912,2.75E-05,0.263,-3.41,0.0274,0.737,124.667
The One And Only,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",229773,2,0.168539326,9,1,4,0.474,0.631,0.791,0,0.0444,-4.591,0.0265,0.617,98.177
Midnat I Europa,Thomas Helmig - PastForward,10/29/10,54,21,"Thomas Helmig,",281386,3,0,9,1,4,0.0895,0.852,0.46,0.000372,0.064,-6.98,0.0312,0.546,89.574
Ulykkelige Hjerter,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",260813,4,0.081818182,9,0,4,0.044,0.609,0.718,1.67E-05,0.247,-5.331,0.0263,0.234,137.621
Nu Hvor Du Har Brí_ndt Mig Af,Thomas Helmig - PastForward,10/29/10,54,17,"Thomas Helmig,",282013,5,0.043062201,11,0,4,0.014,0.658,0.912,0.0133,0.0505,-4.64,0.0681,0.856,159.167
Talk It Out - m. Hanne Boel,Thomas Helmig - PastForward,10/29/10,54,0,"Thomas Helmig m. Hanne Boel,",266826,6,,4,1,4,0.477,0.794,0.525,0.00803,0.0667,-6.347,0.0646,0.762,86.208
Shadowman,Thomas Helmig - PastForward,10/29/10,54,7,"Thomas Helmig,",274026,7,,7,1,4,0.0878,0.651,0.494,4.26E-05,0.107,-6.875,0.0328,0.348,148.169
Ned Ad NíŸrrebrogade,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",240973,8,0,4,0,4,0.00608,0.775,0.757,0.00137,0.338,-3.477,0.0563,0.725,112.006
Kí_re Maskine,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",225560,9,0,7,1,4,0.0221,0.741,0.724,0.00014,0.0688,-4.228,0.0264,0.674,114.673
Lí_g Dig Her Ved Siden Af Mig,Thomas Helmig - PastForward,10/29/10,54,9,"Thomas Helmig,",264586,10,,2,1,4,0.0493,0.716,0.725,0,0.0337,-4.635,0.0444,0.658,93.313
Kiosk,Thomas Helmig - PastForward,10/29/10,54,8,"Thomas Helmig,",272866,11,0,4,1,4,0.318,0.741,0.493,4.36E-06,0.0765,-5.821,0.0307,0.737,136.058
Groovy Day,Thomas Helmig - PastForward,10/29/10,54,15,"Thomas Helmig,",235160,12,0.012987013,7,1,4,0.00863,0.742,0.887,0.00431,0.128,-4.253,0.0306,0.796,119.934
Feel So Right - m. CutŒÇN Move,Thomas Helmig - PastForward,10/29/10,54,8,"Thomas Helmig,",274813,13,,0,1,4,0.0312,0.762,0.893,0.000101,0.0745,-3.952,0.0399,0.811,115.993
Kys Mig - Hold Mig,Thomas Helmig - PastForward,10/29/10,54,11,"Thomas Helmig,",226813,14,,5,1,4,0.0793,0.601,0.9,0,0.153,-3.474,0.0462,0.707,115.861
I Want You For Myself,Thomas Helmig - PastForward,10/29/10,54,18,"Thomas Helmig,",250093,15,,9,1,4,0.00488,0.434,0.909,0.00075,0.179,-4.535,0.0368,0.683,165.701
StíŸvregn,Thomas Helmig - PastForward,10/29/10,54,11,"Thomas Helmig,",293320,16,0.006369427,7,1,4,0.00468,0.697,0.631,0.00539,0.47,-5.53,0.0256,0.862,101.998
Silky Silky,Thomas Helmig - PastForward,10/29/10,54,6,"Thomas Helmig,",245493,17,,7,1,4,0.00763,0.808,0.661,7.97E-05,0.0934,-6.14,0.0758,0.915,95.187
Rock You Tonight,Thomas Helmig - PastForward,10/29/10,54,7,"Thomas Helmig,",290600,18,0.017857143,1,1,4,0.0447,0.698,0.546,9.69E-06,0.111,-7.307,0.0362,0.504,151.996
100 Dage,Thomas Helmig - PastForward,10/29/10,54,20,"Thomas Helmig,Medina,",258160,1,0.012539185,0,1,4,0.0414,0.776,0.875,1.23E-06,0.0484,-4.786,0.0361,0.876,125.965
Gold Digger,Thomas Helmig - PastForward,10/29/10,54,14,"Thomas Helmig,",238293,2,0.190839695,9,0,4,0.0191,0.744,0.897,0.00102,0.21,-6.048,0.0323,0.902,120.013
Into Your Eyes,Thomas Helmig - PastForward,10/29/10,54,10,"Thomas Helmig,",255920,3,0,9,1,4,0.18,0.661,0.499,2.17E-05,0.0355,-5.823,0.0274,0.467,79.837
2 Timer Pí« En Natklub,Thomas Helmig - PastForward,10/29/10,54,7,"Thomas Helmig,",259560,4,,9,1,4,0.00366,0.724,0.828,4.02E-06,0.0948,-4.032,0.036,0.685,130.541
Jeg' I Live,Thomas Helmig - PastForward,10/29/10,54,20,"Sanne Salomonsen,Thomas Helmig,",238333,5,0,9,1,4,0.453,0.706,0.522,6.18E-06,0.0597,-7.369,0.0302,0.614,80.018
Moonsilver,Thomas Helmig - PastForward,10/29/10,54,12,"Thomas Helmig,",193200,6,0.023255814,6,0,4,0.00478,0.665,0.833,0.000727,0.0601,-5.02,0.0336,0.657,121.141
Treat Me Right,Thomas Helmig - PastForward,10/29/10,54,6,"Thomas Helmig,",252866,7,-0.320512821,7,1,4,0.00607,0.61,0.695,0.00258,0.174,-4.661,0.036,0.854,200.864
Lille Pige,Thomas Helmig - PastForward,10/29/10,54,8,"Thomas Helmig,",204613,8,0,1,1,4,0.0576,0.755,0.843,0,0.0564,-4.023,0.0837,0.76,95.738
Kí_rlighed GíŸr Ondt,Thomas Helmig - PastForward,10/29/10,54,9,"Thomas Helmig,",236933,9,-0.013245033,7,1,4,0.0582,0.593,0.915,0,0.311,-3.449,0.0499,0.737,122.335
Superstar (Once In A Lifetime),Thomas Helmig - PastForward,10/29/10,54,8,"Thomas Helmig,",205480,10,,5,1,4,0.00324,0.749,0.819,0.000105,0.0859,-5.423,0.0383,0.841,129.962
Lovers And Friends,Thomas Helmig - PastForward,10/29/10,54,7,"Thomas Helmig,",283986,11,,7,1,4,0.171,0.615,0.86,0.00109,0.0534,-4.006,0.0292,0.614,94.944
MenneskebíŸrn,Thomas Helmig - PastForward,10/29/10,54,6,"Thomas Helmig,",225426,12,-0.022222222,0,1,4,0.0601,0.823,0.681,7.08E-05,0.0402,-3.459,0.0401,0.889,136.096
She's Leaving,Thomas Helmig - PastForward,10/29/10,54,10,"Thomas Helmig,",216626,13,,11,0,4,0.0506,0.652,0.876,0.000105,0.0826,-4.657,0.0455,0.943,166.293
Sirenesangen,Thomas Helmig - PastForward,10/29/10,54,9,"Thomas Helmig,",275880,14,0,7,1,4,0.223,0.779,0.889,6.02E-06,0.179,-5.404,0.0464,0.954,122.309
Modvind,Thomas Helmig - PastForward,10/29/10,54,5,"Thomas Helmig,",201413,15,,9,1,4,0.161,0.524,0.895,0,0.0466,-2.433,0.049,0.443,118.173
SíŸríŸversangen,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",101906,1,,0,1,4,0.367,0.769,0.785,0,0.408,-7.604,0.108,0.452,115.296
Admiral Benbow (velkomst),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",126760,2,,5,1,4,0.103,0.598,0.908,0,0.557,-5.663,0.103,0.518,103.427
DríŸmmen,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Jacob Rosenberg,",64360,3,,9,1,5,0.833,0.327,0.238,0,0.248,-10.875,0.0396,0.204,89.593
Det Sorte Tegn,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Lars H.U.G.,",216093,4,0,4,0,4,0.0249,0.424,0.944,0.0247,0.0636,-5.745,0.146,0.421,151.047
"Find ham, find ham",SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Steffen Brandt,",160786,5,,7,1,4,0.0019,0.342,0.882,1.19E-06,0.159,-5.048,0.0946,0.709,152.543
De Engelske Dyder,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Bamse,Jarl Friis-Mikkelsen,",136680,7,-0.060606061,7,1,4,0.441,0.693,0.702,0,0.343,-5.181,0.0482,0.805,93.959
Fuld Af Nattens Stjerner,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,3,"Sebastian,Lis SíŸrensen,",232946,8,-0.03902439,0,1,4,0.118,0.509,0.758,1.14E-06,0.123,-4.922,0.0302,0.537,121.705
BríŸdre skal vi dele,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Michael Falch,",210893,9,,7,1,4,0.109,0.693,0.816,0,0.0346,-5.87,0.0293,0.72,117.28
Hispaniola,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Jacob Rosenberg,",211240,10,,6,0,4,0.543,0.638,0.765,4.47E-05,0.179,-6.239,0.0523,0.623,91.784
"En, to, tre (sí« er vi borte)",SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Michael Falch,",102573,11,,11,0,4,0.234,0.582,0.903,0,0.404,-8.322,0.736,0.228,126.383
Ostesangen,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",205133,12,0.116838488,10,1,3,0.233,0.687,0.781,0,0.346,-5.347,0.057,0.803,124.113
Den flyvende hollí_nder,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Peter Thorup,",223493,13,-0.011560694,5,0,4,0.184,0.343,0.617,1.63E-05,0.107,-7.054,0.0362,0.328,93.142
Dumt & dyrt at takke nej,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Jacob Rosenberg,Allan Mortensen,Michael Falch,",154320,14,,9,0,4,0.1,0.515,0.865,0,0.126,-4.771,0.0611,0.775,164.595
Blod & guld,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Bamse,Jarl Friis-Mikkelsen,Michael Falch,Allan Mortensen,",205333,15,,4,0,4,0.13,0.637,0.705,0,0.247,-5.614,0.0347,0.702,74.085
Hyldest til England,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Bamse,Jarl Friis-Mikkelsen,",95226,16,,7,1,4,0.0817,0.665,0.751,0,0.0524,-5.749,0.0331,0.769,89.89
Tak fordi I kom,SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,Kor,",69800,17,,5,1,3,0.0715,0.555,0.939,0,0.118,-6.254,0.0876,0.374,104.837
PapegíŸjesangen (Mastodonterne),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,Mastodonterne,",197453,18,,3,0,3,0.625,0.715,0.687,8.38E-06,0.238,-7.874,0.0306,0.849,107.99
SíŸríŸversangen (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",90333,19,,2,0,4,0.651,0.723,0.704,4.48E-06,0.111,-8.036,0.0672,0.501,116.137
Naboerne (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",141733,20,,0,1,4,0.577,0.656,0.264,1.74E-05,0.0899,-14.485,0.0426,0.429,142.16
Fuld af nattens stjerner (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",225746,21,,2,1,4,0.566,0.608,0.631,0.000137,0.0885,-7.974,0.0292,0.377,123.927
BríŸdre skal vi dele (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",167626,22,,7,1,4,0.299,0.589,0.59,0,0.142,-5.604,0.0326,0.507,116.315
Hispaniola (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",91146,23,,0,1,3,0.887,0.667,0.284,0,0.113,-11.492,0.0296,0.347,117.88
Den flyvende hollí_nder (Piratpladen),SkatteíŸen 25 í«rs jubilí_um,3/14/11,24,0,"Sebastian,",167520,24,,6,0,4,0.505,0.611,0.245,0,0.051,-13.196,0.0363,0.277,103.083
Barndommens Gade,Barndommens Gade,9/26/86,9,43,"Anne Linnet,",308546,1,0,8,1,4,0.221,0.741,0.512,0.000601,0.0448,-12.613,0.0404,0.896,137.441
BíŸrn,Barndommens Gade,9/26/86,9,14,"Anne Linnet,",298866,2,0.013953488,2,1,3,0.0254,0.643,0.484,3.97E-05,0.131,-12.193,0.0269,0.427,152.206
De Evige Tre,Barndommens Gade,9/26/86,9,17,"Anne Linnet,",330106,3,0.013953488,8,1,4,0.696,0.616,0.11,0.0103,0.0981,-20.462,0.0318,0.347,113.364
For Sidste Gang,Barndommens Gade,9/26/86,9,12,"Anne Linnet,",264733,4,0,6,1,4,0.138,0.799,0.353,2.39E-05,0.0432,-15.314,0.039,0.741,130.339
Blinkende Lygter,Barndommens Gade,9/26/86,9,14,"Anne Linnet,",248466,5,,2,1,4,0.759,0.716,0.274,0.00283,0.104,-17.137,0.03,0.347,110.296
Erindring,Barndommens Gade,9/26/86,9,11,"Anne Linnet,",245080,6,,2,1,4,0.805,0.442,0.272,0.00977,0.312,-15.803,0.0303,0.276,143.723
Mit Hjerte Hamrer,Barndommens Gade,9/26/86,9,10,"Anne Linnet,",206946,7,,7,1,4,0.77,0.779,0.23,3.09E-05,0.0926,-16.01,0.0368,0.341,110.118
Sang Ved Sengetid,Barndommens Gade,9/26/86,9,9,"Anne Linnet,",183213,8,,3,1,4,0.861,0.633,0.148,0.00179,0.101,-16.493,0.0352,0.226,118.63
Sovende Pige,Barndommens Gade,9/26/86,9,9,"Anne Linnet,",239360,9,,5,1,4,0.4,0.587,0.228,0,0.129,-14.318,0.029,0.13,112.401
Flower Child,Dream,3/18/99,12,27,"Thomas Helmig,",238333,1,0.202020202,9,1,4,0.0192,0.642,0.749,4.24E-05,0.574,-5.536,0.0255,0.581,115.114
Better Man,Dream,3/18/99,12,21,"Thomas Helmig,",228906,2,,11,0,4,0.0247,0.734,0.842,0,0.263,-4.657,0.0346,0.737,111.066
"To The Moon, Alice",Dream,3/18/99,12,4,"Thomas Helmig,",257600,3,-0.067961165,9,1,4,0.0251,0.559,0.72,1.95E-05,0.0763,-5.188,0.0263,0.496,90.057
Strange Night,Dream,3/18/99,12,3,"Thomas Helmig,",234640,4,,3,1,4,0.0256,0.366,0.867,1.53E-06,0.0525,-6.533,0.125,0.669,191.983
Unspoken Truth,Dream,3/18/99,12,3,"Thomas Helmig,",238773,5,,4,1,4,0.0239,0.579,0.484,0.000146,0.169,-6.649,0.026,0.335,90.02
If I Lose Myself In This,Dream,3/18/99,12,4,"Thomas Helmig,",241560,6,,2,1,4,0.183,0.608,0.856,1.80E-05,0.294,-6.697,0.0365,0.761,111.027
Without You,Dream,3/18/99,12,3,"Thomas Helmig,",217360,7,,7,1,4,0.0535,0.479,0.865,0.000127,0.217,-5.862,0.0819,0.738,82.085
